Date,Time,Average,Peak
2013:02:24,04:33:37.508,60.795687,60.826073
2013:02:24,04:33:37.608,61.574635,61.574635
2013:02:24,04:33:37.712,60.175104,60.191986
2013:02:24,04:33:37.808,59.775678,59.775678
2013:02:24,04:33:37.908,61.175942,61.448132
2013:02:24,04:33:38.012,61.703458,61.703458
2013:02:24,04:33:38.108,61.754490,61.764807
2013:02:24,04:33:38.209,61.466218,61.522563
2013:02:24,04:33:38.312,62.499384,62.499384
2013:02:24,04:33:38.409,64.724408,64.756169
2013:02:24,04:33:38.508,61.561161,61.562912
2013:02:24,04:33:38.608,60.471364,60.471364
2013:02:24,04:33:38.711,60.433682,60.444054
2013:02:24,04:33:38.808,62.232448,62.404804
2013:02:24,04:33:38.908,61.306266,61.306266
2013:02:24,04:33:39.012,61.140009,61.163623
2013:02:24,04:33:39.108,60.334753,60.334753
2013:02:24,04:33:39.209,59.304416,59.360309
2013:02:24,04:33:39.311,60.559430,60.560308
2013:02:24,04:33:39.408,59.641186,59.655767
2013:02:24,04:33:39.508,61.400363,61.400363
2013:02:24,04:33:39.607,60.471652,60.532633
2013:02:24,04:33:39.708,60.682016,60.682016
2013:02:24,04:33:39.808,59.918304,59.983933
2013:02:24,04:33:39.908,58.540230,58.602923
2013:02:24,04:33:40.011,61.432747,61.507846
2013:02:24,04:33:40.108,61.512441,61.513013
2013:02:24,04:33:40.209,60.537030,60.537030
2013:02:24,04:33:40.311,59.835674,60.062919
2013:02:24,04:33:40.408,60.279080,60.309246
2013:02:24,04:33:40.508,60.219211,60.239127
2013:02:24,04:33:40.610,61.724273,61.725016
2013:02:24,04:33:40.708,62.659037,62.659037
2013:02:24,04:33:40.808,60.367413,60.424101
2013:02:24,04:33:40.908,59.279948,59.324689
2013:02:24,04:33:41.008,59.937662,59.979101
2013:02:24,04:33:41.108,57.871762,57.941843
2013:02:24,04:33:41.208,60.404117,60.404117
2013:02:24,04:33:41.309,61.397705,61.404678
2013:02:24,04:33:41.408,59.891484,59.943617
2013:02:24,04:33:41.508,60.006828,60.013916
2013:02:24,04:33:41.612,59.700889,59.759738
2013:02:24,04:33:41.709,59.910443,60.049737
2013:02:24,04:33:41.808,60.382636,60.457836
2013:02:24,04:33:41.911,63.266392,63.267941
2013:02:24,04:33:42.008,61.229212,61.229212
2013:02:24,04:33:42.109,58.373531,58.463743
2013:02:24,04:33:42.209,60.996692,60.996692
2013:02:24,04:33:42.309,62.906784,62.906784
2013:02:24,04:33:42.408,59.111199,59.419338
2013:02:24,04:33:42.508,59.669711,59.713477
2013:02:24,04:33:42.612,59.032050,59.100839
2013:02:24,04:33:42.708,64.155451,64.204741
2013:02:24,04:33:42.808,59.339929,59.351301
2013:02:24,04:33:42.912,59.579720,59.712078
2013:02:24,04:33:43.008,60.859975,60.859975
2013:02:24,04:33:43.108,63.813085,63.835488
2013:02:24,04:33:43.213,59.217637,59.220594
2013:02:24,04:33:43.309,60.447288,60.464404
2013:02:24,04:33:43.408,59.144129,59.161490
2013:02:24,04:33:43.508,59.583623,59.583623
2013:02:24,04:33:43.611,61.451892,61.451892
2013:02:24,04:33:43.708,61.369010,61.369010
2013:02:24,04:33:43.808,61.497879,61.537337
2013:02:24,04:33:43.912,61.511007,61.511007
2013:02:24,04:33:44.008,63.323234,63.323234
2013:02:24,04:33:44.109,60.355974,60.355974
2013:02:24,04:33:44.212,60.634713,60.646843
2013:02:24,04:33:44.308,63.068698,63.093967
2013:02:24,04:33:44.408,59.719359,59.719359
2013:02:24,04:33:44.508,56.798315,56.810481
2013:02:24,04:33:44.610,56.764046,56.908161
2013:02:24,04:33:44.708,58.036562,58.075630
2013:02:24,04:33:44.808,55.933742,56.011822
2013:02:24,04:33:44.911,57.676447,57.676447
2013:02:24,04:33:45.008,57.387709,57.405322
2013:02:24,04:33:45.108,57.532972,57.567154
2013:02:24,04:33:45.212,62.083481,62.184942
2013:02:24,04:33:45.308,56.941253,56.941253
2013:02:24,04:33:45.408,58.151390,58.170560
2013:02:24,04:33:45.512,56.961308,56.961308
2013:02:24,04:33:45.608,54.415736,54.418119
2013:02:24,04:33:45.708,56.592274,56.592274
2013:02:24,04:33:45.808,56.195899,56.331610
2013:02:24,04:33:45.909,56.509723,56.546682
2013:02:24,04:33:46.008,59.033879,59.036250
2013:02:24,04:33:46.108,56.950453,56.950453
2013:02:24,04:33:46.211,55.470322,55.479112
2013:02:24,04:33:46.308,56.089326,56.092720
2013:02:24,04:33:46.408,54.928053,54.928053
2013:02:24,04:33:46.512,58.310310,58.310310
2013:02:24,04:33:46.608,65.373670,65.382636
2013:02:24,04:33:46.708,56.217265,56.217265
2013:02:24,04:33:46.810,56.210636,56.210636
2013:02:24,04:33:46.908,56.674061,56.674061
2013:02:24,04:33:47.008,56.632582,56.672994
2013:02:24,04:33:47.108,57.232332,57.265144
2013:02:24,04:33:47.211,58.143197,58.152966
2013:02:24,04:33:47.307,57.068246,57.069387
2013:02:24,04:33:47.409,56.706573,56.707332
2013:02:24,04:33:47.512,57.716952,57.716952
2013:02:24,04:33:47.608,57.468900,57.480259
2013:02:24,04:33:47.709,57.836057,57.836057
2013:02:24,04:33:47.813,55.634302,55.634302
2013:02:24,04:33:47.908,55.000725,55.014081
2013:02:24,04:33:48.008,54.861232,54.887438
2013:02:24,04:33:48.110,56.041336,56.078587
2013:02:24,04:33:48.209,57.038731,57.119270
2013:02:24,04:33:48.308,57.622030,57.639868
2013:02:24,04:33:48.408,54.298088,54.298088
2013:02:24,04:33:48.510,55.599064,55.599064
2013:02:24,04:33:48.608,55.501433,55.501433
2013:02:24,04:33:48.708,55.421400,55.464820
2013:02:24,04:33:48.812,56.460303,56.510090
2013:02:24,04:33:48.908,58.077158,58.084952
2013:02:24,04:33:49.009,55.796299,55.824028
2013:02:24,04:33:49.112,55.737701,55.737701
2013:02:24,04:33:49.209,55.124107,55.124107
2013:02:24,04:33:49.309,55.601425,55.601425
2013:02:24,04:33:49.411,55.181939,55.208610
2013:02:24,04:33:49.509,56.702277,56.766190
2013:02:24,04:33:49.608,56.189310,56.232304
2013:02:24,04:33:49.708,56.205208,56.259615
2013:02:24,04:33:49.810,57.060109,57.068698
2013:02:24,04:33:49.908,57.045815,57.045815
2013:02:24,04:33:50.008,56.585371,56.585371
2013:02:24,04:33:50.112,55.918921,55.921962
2013:02:24,04:33:50.209,53.705896,53.705896
2013:02:24,04:33:50.308,56.434255,56.451445
2013:02:24,04:33:50.412,56.869635,56.888210
2013:02:24,04:33:50.508,57.195230,57.195230
2013:02:24,04:33:50.608,56.174115,56.186281
2013:02:24,04:33:50.708,58.620586,58.838759
2013:02:24,04:33:50.809,54.756872,54.756872
2013:02:24,04:33:50.908,55.152185,55.167010
2013:02:24,04:33:51.008,55.754674,55.771647
2013:02:24,04:33:51.108,58.355270,58.362571
2013:02:24,04:33:51.208,58.725965,58.725965
2013:02:24,04:33:51.307,56.883393,56.883393
2013:02:24,04:33:51.412,55.441892,55.509666
2013:02:24,04:33:51.508,61.483797,61.483930
2013:02:24,04:33:51.608,53.744785,53.757923
2013:02:24,04:33:51.712,54.670679,54.673845
2013:02:24,04:33:51.809,58.693759,58.697616
2013:02:24,04:33:51.908,55.326494,55.399299
2013:02:24,04:33:52.008,54.859157,54.896282
2013:02:24,04:33:52.109,53.540912,53.547838
2013:02:24,04:33:52.209,54.596990,54.627506
2013:02:24,04:33:52.308,55.127307,55.127307
2013:02:24,04:33:52.411,57.743981,57.745969
2013:02:24,04:33:52.508,54.349593,54.401584
2013:02:24,04:33:52.608,65.713727,66.453131
2013:02:24,04:33:52.712,53.535709,53.550136
2013:02:24,04:33:52.808,54.576493,54.626698
2013:02:24,04:33:52.908,57.448862,57.468103
2013:02:24,04:33:53.012,55.826132,55.871146
2013:02:24,04:33:53.108,51.993063,51.993063
2013:02:24,04:33:53.209,52.601893,52.601893
2013:02:24,04:33:53.308,55.496284,55.504090
2013:02:24,04:33:53.410,54.699325,54.699325
2013:02:24,04:33:53.508,55.841772,55.841772
2013:02:24,04:33:53.608,54.630888,54.707227
2013:02:24,04:33:53.711,53.330525,53.330525
2013:02:24,04:33:53.808,51.863840,51.871403
2013:02:24,04:33:53.908,53.237549,53.237549
2013:02:24,04:33:54.012,55.119188,55.124532
2013:02:24,04:33:54.108,57.047412,57.047412
2013:02:24,04:33:54.209,55.591154,55.742812
2013:02:24,04:33:54.311,54.685060,54.685060
2013:02:24,04:33:54.408,55.604166,55.604166
2013:02:24,04:33:54.508,55.009119,55.009119
2013:02:24,04:33:54.608,56.722211,56.722211
2013:02:24,04:33:54.710,58.707472,58.716861
2013:02:24,04:33:54.809,56.765021,56.765021
2013:02:24,04:33:54.908,54.084102,54.113213
2013:02:24,04:33:55.011,54.811067,54.826734
2013:02:24,04:33:55.108,55.846075,55.846075
2013:02:24,04:33:55.209,53.757354,53.757354
2013:02:24,04:33:55.310,56.542110,56.573447
2013:02:24,04:33:55.408,54.604649,54.608626
2013:02:24,04:33:55.508,54.262686,54.300227
2013:02:24,04:33:55.611,55.593591,55.602458
2013:02:24,04:33:55.708,55.274430,55.281810
2013:02:24,04:33:55.808,57.073599,57.081677
2013:02:24,04:33:55.908,56.641239,56.703107
2013:02:24,04:33:56.010,55.024070,55.024070
2013:02:24,04:33:56.108,53.895113,53.895113
2013:02:24,04:33:56.209,52.622143,52.622143
2013:02:24,04:33:56.313,55.043705,55.043705
2013:02:24,04:33:56.409,56.866761,56.892389
2013:02:24,04:33:56.508,57.535030,57.535030
2013:02:24,04:33:56.612,54.296171,54.296171
2013:02:24,04:33:56.708,56.357553,56.368155
2013:02:24,04:33:56.808,57.258187,57.258187
2013:02:24,04:33:56.911,57.625122,57.625122
2013:02:24,04:33:57.008,59.584548,59.584548
2013:02:24,04:33:57.108,57.856449,57.867120
2013:02:24,04:33:57.209,54.667720,54.713132
2013:02:24,04:33:57.308,55.778006,55.778006
2013:02:24,04:33:57.410,55.338641,55.338641
2013:02:24,04:33:57.508,53.469833,53.480902
2013:02:24,04:33:57.612,56.884660,56.916316
2013:02:24,04:33:57.708,54.792596,54.792596
2013:02:24,04:33:57.808,57.582734,57.589983
2013:02:24,04:33:57.913,53.187240,53.218577
2013:02:24,04:33:58.008,54.442114,54.447515
2013:02:24,04:33:58.108,56.840645,56.840645
2013:02:24,04:33:58.215,58.723566,58.728584
2013:02:24,04:33:58.308,55.153117,55.316573
2013:02:24,04:33:58.409,53.971269,53.971269
2013:02:24,04:33:58.508,54.901549,55.105207
2013:02:24,04:33:58.611,57.100564,57.101280
2013:02:24,04:33:58.708,54.606117,54.628138
2013:02:24,04:33:58.808,56.896572,56.927100
2013:02:24,04:33:58.912,54.504041,54.504041
2013:02:24,04:33:59.008,54.049253,54.055504
2013:02:24,04:33:59.108,55.497333,55.497333
2013:02:24,04:33:59.214,55.935071,55.983364
2013:02:24,04:33:59.308,57.958691,57.958691
2013:02:24,04:33:59.408,57.559265,57.559265
2013:02:24,04:33:59.508,54.829682,54.867571
2013:02:24,04:33:59.608,54.886024,54.886024
2013:02:24,04:33:59.708,54.986084,54.986084
2013:02:24,04:33:59.808,57.335204,57.357384
2013:02:24,04:33:59.911,57.063035,57.110748
2013:02:24,04:34:0.010,54.736335,54.762861
2013:02:24,04:34:0.107,55.690987,55.690987
2013:02:24,04:34:0.214,54.678769,54.775748
2013:02:24,04:34:0.308,55.585267,55.585267
2013:02:24,04:34:0.410,56.695118,56.725329
2013:02:24,04:34:0.514,57.854442,57.886571
2013:02:24,04:34:0.610,55.435248,55.437353
2013:02:24,04:34:0.709,65.989202,66.027234
2013:02:24,04:34:0.809,55.863027,55.881602
2013:02:24,04:34:0.908,55.285125,55.349312
2013:02:24,04:34:1.009,55.932259,55.932779
2013:02:24,04:34:1.108,56.461735,56.484789
2013:02:24,04:34:1.210,53.974102,53.974102
2013:02:24,04:34:1.307,55.849341,55.884649
2013:02:24,04:34:1.408,55.662475,55.677958
2013:02:24,04:34:1.513,54.436682,54.436682
2013:02:24,04:34:1.608,56.234411,56.234411
2013:02:24,04:34:1.708,55.527495,55.527495
2013:02:24,04:34:1.810,58.372535,58.424867
2013:02:24,04:34:1.908,56.033641,56.053697
2013:02:24,04:34:2.008,60.664166,60.664166
2013:02:24,04:34:2.108,60.936174,61.035786
2013:02:24,04:34:2.208,59.269769,59.285801
2013:02:24,04:34:2.308,55.487018,55.491363
2013:02:24,04:34:2.408,56.476166,56.497656
2013:02:24,04:34:2.512,57.791417,57.791417
2013:02:24,04:34:2.608,58.647029,58.647029
2013:02:24,04:34:2.708,57.154625,57.154625
2013:02:24,04:34:2.812,56.923062,56.923062
2013:02:24,04:34:2.908,57.989127,57.989127
2013:02:24,04:34:3.008,60.349844,60.355813
2013:02:24,04:34:3.111,56.533785,56.560438
2013:02:24,04:34:3.208,58.581207,58.589327
2013:02:24,04:34:3.309,57.692645,57.692645
2013:02:24,04:34:3.408,58.143280,58.171661
2013:02:24,04:34:3.508,55.322501,55.322501
2013:02:24,04:34:3.608,56.154460,56.191320
2013:02:24,04:34:3.708,58.387078,58.400366
2013:02:24,04:34:3.812,56.717036,56.717036
2013:02:24,04:34:3.908,59.715572,59.720559
2013:02:24,04:34:4.009,56.603243,56.620752
2013:02:24,04:34:4.112,56.671310,56.671310
2013:02:24,04:34:4.209,56.829877,56.829877
2013:02:24,04:34:4.307,57.852356,57.854648
2013:02:24,04:34:4.410,59.167421,59.185842
2013:02:24,04:34:4.509,59.019319,59.040675
2013:02:24,04:34:4.608,56.619885,56.619885
2013:02:24,04:34:4.708,55.321900,55.326179
2013:02:24,04:34:4.810,57.996790,57.996790
2013:02:24,04:34:4.908,55.767424,55.788411
2013:02:24,04:34:5.008,59.684569,59.715511
2013:02:24,04:34:5.112,57.315260,57.316698
2013:02:24,04:34:5.209,56.476499,56.486815
2013:02:24,04:34:5.307,54.123324,54.159461
2013:02:24,04:34:5.412,56.547471,56.547471
2013:02:24,04:34:5.508,56.816603,56.816603
2013:02:24,04:34:5.608,58.135953,58.135953
2013:02:24,04:34:5.708,55.801887,55.801887
2013:02:24,04:34:5.808,56.086301,56.101001
2013:02:24,04:34:5.908,56.381747,56.381747
2013:02:24,04:34:6.008,58.531997,58.548384
2013:02:24,04:34:6.111,57.870506,57.884553
2013:02:24,04:34:6.210,58.620822,58.621478
2013:02:24,04:34:6.307,58.027874,58.027874
2013:02:24,04:34:6.412,56.327885,56.338753
2013:02:24,04:34:6.508,55.156396,55.340970
2013:02:24,04:34:6.608,58.007294,58.158261
2013:02:24,04:34:6.712,58.365544,58.365544
2013:02:24,04:34:6.808,59.107490,59.146503
2013:02:24,04:34:6.908,55.646125,55.652613
2013:02:24,04:34:7.008,55.963060,55.963060
2013:02:24,04:34:7.109,56.864393,56.901134
2013:02:24,04:34:7.209,57.136181,57.136181
2013:02:24,04:34:7.308,60.089445,60.089445
2013:02:24,04:34:7.408,57.287182,57.291140
2013:02:24,04:34:7.508,57.035863,57.048191
2013:02:24,04:34:7.608,57.690519,57.860461
2013:02:24,04:34:7.712,60.111630,60.124750
2013:02:24,04:34:7.808,58.195472,58.195472
2013:02:24,04:34:7.908,60.919897,60.919897
2013:02:24,04:34:8.012,59.447717,59.450865
2013:02:24,04:34:8.108,60.792721,60.792955
2013:02:24,04:34:8.209,58.359143,58.363297
2013:02:24,04:34:8.307,60.068736,60.080160
2013:02:24,04:34:8.410,61.384019,61.421069
2013:02:24,04:34:8.508,61.928184,61.935570
2013:02:24,04:34:8.608,62.351753,62.351753
2013:02:24,04:34:8.711,60.760435,60.761928
2013:02:24,04:34:8.808,62.610716,62.639706
2013:02:24,04:34:8.908,61.896096,61.903120
2013:02:24,04:34:9.012,64.193715,64.219011
2013:02:24,04:34:9.108,64.746677,64.746677
2013:02:24,04:34:9.209,64.409827,64.424861
2013:02:24,04:34:9.310,63.496469,63.496469
2013:02:24,04:34:9.408,64.019807,64.052714
2013:02:24,04:34:9.508,62.492391,62.499778
2013:02:24,04:34:9.608,63.799715,63.837180
2013:02:24,04:34:9.710,65.649242,65.668181
2013:02:24,04:34:9.808,63.272703,63.272703
2013:02:24,04:34:9.908,63.687566,63.730753
2013:02:24,04:34:10.011,64.169076,64.169076
2013:02:24,04:34:10.108,63.726486,63.726486
2013:02:24,04:34:10.209,64.308246,64.308246
2013:02:24,04:34:10.310,66.588608,66.588608
2013:02:24,04:34:10.408,65.380669,65.380669
2013:02:24,04:34:10.508,65.517071,65.729123
2013:02:24,04:34:10.611,66.597225,66.605938
2013:02:24,04:34:10.708,65.776788,65.785572
2013:02:24,04:34:10.808,66.364728,66.364728
2013:02:24,04:34:10.908,67.739993,67.759799
2013:02:24,04:34:11.010,67.090314,67.108622
2013:02:24,04:34:11.108,66.208434,66.214293
2013:02:24,04:34:11.209,63.475366,63.478544
2013:02:24,04:34:11.312,62.399512,62.399512
2013:02:24,04:34:11.408,60.392571,60.428362
2013:02:24,04:34:11.508,60.662487,60.711750
2013:02:24,04:34:11.612,59.347304,59.347304
2013:02:24,04:34:11.708,58.032313,58.032313
2013:02:24,04:34:11.808,58.619540,58.622712
2013:02:24,04:34:11.911,57.268631,57.268631
2013:02:24,04:34:12.008,58.024032,58.034323
2013:02:24,04:34:12.108,62.982410,62.985670
2013:02:24,04:34:12.209,56.849361,56.850354
2013:02:24,04:34:12.308,54.152476,54.189664
2013:02:24,04:34:12.408,54.634098,54.672591
2013:02:24,04:34:12.510,56.193904,56.193904
2013:02:24,04:34:12.612,59.279687,59.281749
2013:02:24,04:34:12.709,57.082532,57.176892
2013:02:24,04:34:12.809,55.359171,55.359171
2013:02:24,04:34:12.912,56.510914,56.510914
2013:02:24,04:34:13.008,55.931992,55.938394
2013:02:24,04:34:13.109,54.701643,54.765503
2013:02:24,04:34:13.214,59.204499,59.204499
2013:02:24,04:34:13.308,53.531935,53.531935
2013:02:24,04:34:13.408,56.702312,56.715536
2013:02:24,04:34:13.508,61.034482,61.034482
2013:02:24,04:34:13.609,54.016144,54.016144
2013:02:24,04:34:13.709,58.299150,58.388464
2013:02:24,04:34:13.809,57.576274,57.576274
2013:02:24,04:34:13.913,54.364487,54.364487
2013:02:24,04:34:14.008,55.570917,55.570917
2013:02:24,04:34:14.108,57.849704,57.856430
2013:02:24,04:34:14.215,55.953827,55.954210
2013:02:24,04:34:14.308,56.727297,56.737826
2013:02:24,04:34:14.408,62.686374,62.686374
2013:02:24,04:34:14.508,53.832837,53.832837
2013:02:24,04:34:14.608,53.868469,53.868469
2013:02:24,04:34:14.708,54.272584,54.272584
2013:02:24,04:34:14.808,55.508675,55.508675
2013:02:24,04:34:14.911,54.600603,54.612008
2013:02:24,04:34:15.008,57.948900,57.948900
2013:02:24,04:34:15.108,55.585493,55.585493
2013:02:24,04:34:15.213,55.485338,55.519829
2013:02:24,04:34:15.307,55.976204,55.999681
2013:02:24,04:34:15.408,55.583790,55.583790
2013:02:24,04:34:15.512,58.589977,58.589977
2013:02:24,04:34:15.608,57.358840,57.444346
2013:02:24,04:34:15.708,54.683205,54.695987
2013:02:24,04:34:15.808,55.473449,55.473449
2013:02:24,04:34:15.910,56.118318,56.118318
2013:02:24,04:34:16.008,54.797492,54.886332
2013:02:24,04:34:16.108,55.373749,55.391847
2013:02:24,04:34:16.212,58.674159,58.728599
2013:02:24,04:34:16.307,54.418910,54.427696
2013:02:24,04:34:16.408,54.640220,54.640220
2013:02:24,04:34:16.512,55.138583,55.138583
2013:02:24,04:34:16.608,56.277345,56.282678
2013:02:24,04:34:16.708,60.536639,60.536639
2013:02:24,04:34:16.811,52.797099,52.851710
2013:02:24,04:34:16.908,55.520258,55.538609
2013:02:24,04:34:17.008,53.836002,53.836002
2013:02:24,04:34:17.108,55.164426,55.172439
2013:02:24,04:34:17.211,54.773098,54.811939
2013:02:24,04:34:17.308,57.636265,57.653005
2013:02:24,04:34:17.408,55.564094,55.564094
2013:02:24,04:34:17.512,54.754867,54.781599
2013:02:24,04:34:17.608,68.079725,68.402210
2013:02:24,04:34:17.708,55.764210,55.764210
2013:02:24,04:34:17.812,61.819894,62.005086
2013:02:24,04:34:17.908,56.929857,56.929857
2013:02:24,04:34:18.008,53.371032,53.509966
2013:02:24,04:34:18.111,56.108250,56.108250
2013:02:24,04:34:18.210,54.352465,54.352465
2013:02:24,04:34:18.307,55.960169,55.980131
2013:02:24,04:34:18.408,56.910098,56.910098
2013:02:24,04:34:18.510,57.698629,57.708515
2013:02:24,04:34:18.608,53.476596,53.476596
2013:02:24,04:34:18.708,56.689163,56.700078
2013:02:24,04:34:18.812,56.076161,56.083474
2013:02:24,04:34:18.908,56.193653,56.228468
2013:02:24,04:34:19.008,54.912480,54.912480
2013:02:24,04:34:19.112,55.828505,55.907926
2013:02:24,04:34:19.209,54.440821,54.504454
2013:02:24,04:34:19.308,56.699849,56.892723
2013:02:24,04:34:19.411,58.236753,58.244250
2013:02:24,04:34:19.508,55.202813,55.325073
2013:02:24,04:34:19.608,56.263869,56.285073
2013:02:24,04:34:19.708,55.815730,55.815819
2013:02:24,04:34:19.810,52.320902,52.354026
2013:02:24,04:34:19.908,55.021791,55.057296
2013:02:24,04:34:20.008,53.943324,53.952506
2013:02:24,04:34:20.112,53.582786,53.593895
2013:02:24,04:34:20.209,59.090044,59.090044
2013:02:24,04:34:20.307,53.244894,53.262103
2013:02:24,04:34:20.412,56.150763,56.150763
2013:02:24,04:34:20.508,54.458621,54.458621
2013:02:24,04:34:20.609,53.643415,53.643415
2013:02:24,04:34:20.708,54.504743,54.516084
2013:02:24,04:34:20.809,56.052410,56.064608
2013:02:24,04:34:20.908,54.864683,54.864683
2013:02:24,04:34:21.008,55.897634,55.897634
2013:02:24,04:34:21.111,54.840699,54.840699
2013:02:24,04:34:21.208,56.708555,56.708555
2013:02:24,04:34:21.308,57.109219,57.118023
2013:02:24,04:34:21.412,56.833614,56.877422
2013:02:24,04:34:21.508,53.635220,53.641991
2013:02:24,04:34:21.608,54.867406,54.942973
2013:02:24,04:34:21.712,53.991672,54.000504
2013:02:24,04:34:21.808,55.487468,55.487468
2013:02:24,04:34:21.908,55.728432,55.728432
2013:02:24,04:34:22.008,55.554444,55.568348
2013:02:24,04:34:22.109,51.578930,51.608649
2013:02:24,04:34:22.210,54.605290,54.645167
2013:02:24,04:34:22.307,54.025272,54.053971
2013:02:24,04:34:22.411,54.558541,54.558541
2013:02:24,04:34:22.508,57.034940,57.034940
2013:02:24,04:34:22.608,59.443866,59.447685
2013:02:24,04:34:22.712,55.448868,55.455848
2013:02:24,04:34:22.808,55.450988,55.455746
2013:02:24,04:34:22.908,54.806256,54.841289
2013:02:24,04:34:23.012,55.403459,55.410177
2013:02:24,04:34:23.108,57.973406,57.973406
2013:02:24,04:34:23.210,57.595728,57.617355
2013:02:24,04:34:23.308,54.290773,54.297203
2013:02:24,04:34:23.410,56.049880,56.050893
2013:02:24,04:34:23.508,56.332301,56.333508
2013:02:24,04:34:23.609,56.290012,56.308326
2013:02:24,04:34:23.711,60.576255,60.576255
2013:02:24,04:34:23.808,58.484538,58.484538
2013:02:24,04:34:23.908,56.290966,56.335435
2013:02:24,04:34:24.012,56.254069,56.260669
2013:02:24,04:34:24.109,54.996339,55.112227
2013:02:24,04:34:24.209,54.943291,54.943291
2013:02:24,04:34:24.310,58.797332,58.797332
